,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-15,8290.759765625,8428.349609375,7783.0498046875,8300.8603515625,8300.8603515625,6834429952.0,614.8389892578125,620.6160278320312,579.5050048828125,611.3040161132812,611.3040161132812,1770460032.0,2754.27001953125,2763.030029296875,2741.469970703125,2747.330078125,2747.330078125,3500330000.0,44.625,45.060001373291016,44.51750183105469,44.662498474121094,42.952796936035156,90975200.0
2018-03-16,8322.91015625,8585.150390625,8005.31005859375,8338.349609375,8338.349609375,5289379840.0,611.7780151367188,623.1680297851562,587.8619995117188,601.666015625,601.666015625,1417350016.0,2750.570068359375,2761.85009765625,2749.969970703125,2752.010009765625,2752.010009765625,5372340000.0,44.662498474121094,44.779998779296875,44.404998779296875,44.505001068115234,42.801326751708984,157618800.0
2018-03-17,8321.91015625,8346.5302734375,7812.81982421875,7916.8798828125,7916.8798828125,4426149888.0,601.677978515625,609.1510009765625,549.0960083007812,552.7789916992188,552.7789916992188,1267810048.0,,,,,,,,,,,,
2018-03-18,7890.52001953125,8245.509765625,7397.990234375,8223.6796875,8223.6796875,6639190016.0,551.6400146484375,551.6400146484375,460.0880126953125,538.6439819335938,538.6439819335938,2685499904.0,,,,,,,,,,,,
2018-03-19,8344.1201171875,8675.8701171875,8182.39990234375,8630.650390625,8630.650390625,6729110016.0,546.6259765625,558.0999755859375,519.1229858398438,556.7260131835938,556.7260131835938,2046790016.0,2741.3798828125,2741.3798828125,2694.590087890625,2712.919921875,2712.919921875,3302130000.0,44.33000183105469,44.36750030517578,43.415000915527344,43.82500076293945,42.14735412597656,133787200.0
2018-03-20,8619.669921875,9051.01953125,8389.8896484375,8913.4697265625,8913.4697265625,6361789952.0,556.7219848632812,567.0900268554688,521.2039794921875,557.1749877929688,557.1749877929688,1833680000.0,2715.050048828125,2724.219970703125,2710.050048828125,2716.93994140625,2716.93994140625,3261030000.0,43.810001373291016,44.20000076293945,43.73500061035156,43.810001373291016,42.1329345703125,78597600.0
2018-03-21,8937.48046875,9177.3701171875,8846.330078125,8929.2802734375,8929.2802734375,6043129856.0,559.0999755859375,589.6069946289062,550.572021484375,561.7319946289062,561.7319946289062,1781270016.0,2714.989990234375,2739.139892578125,2709.7900390625,2711.929931640625,2711.929931640625,3415510000.0,43.7599983215332,43.772499084472656,42.814998626708984,42.817501068115234,41.17842483520508,148219600.0
2018-03-22,8939.4404296875,9100.7099609375,8564.900390625,8728.4697265625,8728.4697265625,5530390016.0,562.10302734375,577.5659790039062,523.0889892578125,539.7020263671875,539.7020263671875,1523459968.0,2691.360107421875,2695.679931640625,2641.590087890625,2643.68994140625,2643.68994140625,3739800000.0,42.5,43.16999816894531,42.150001525878906,42.212501525878906,40.596588134765625,165963200.0
2018-03-23,8736.25,8879.6201171875,8360.6201171875,8879.6201171875,8879.6201171875,5954120192.0,539.864013671875,540.4869995117188,512.1270141601562,539.6190185546875,539.6190185546875,1596349952.0,2646.7099609375,2657.669921875,2585.889892578125,2588.260009765625,2588.260009765625,3815080000.0,42.09749984741211,42.47999954223633,41.23500061035156,41.23500061035156,39.65650177001953,164115200.0
2018-03-24,8901.9501953125,8996.1796875,8665.7001953125,8668.1201171875,8668.1201171875,5664600064.0,542.572021484375,545.3820190429688,526.0800170898438,526.4390258789062,526.4390258789062,1300009984.0,,,,,,,,,,,,
2018-03-25,8612.8095703125,8682.009765625,8449.099609375,8495.7802734375,8495.7802734375,4569880064.0,522.7030029296875,535.8209838867188,515.6589965820312,524.2869873046875,524.2869873046875,1151170048.0,,,,,,,,,,,,
2018-03-26,8498.4697265625,8530.080078125,7921.43017578125,8209.400390625,8209.400390625,5921039872.0,524.2869873046875,526.3790283203125,470.44000244140625,489.95098876953125,489.95098876953125,1638880000.0,2619.35009765625,2661.360107421875,2601.81005859375,2658.550048828125,2658.550048828125,3511100000.0,42.01750183105469,43.275001525878906,41.61000061035156,43.192501068115234,41.5390739440918,150164800.0
2018-03-27,8200.0,8232.7802734375,7797.27978515625,7833.0400390625,7833.0400390625,5378250240.0,489.5899963378906,491.4590148925781,449.97100830078125,450.1159973144531,450.1159973144531,1617939968.0,2667.570068359375,2674.780029296875,2596.1201171875,2612.6201171875,2612.6201171875,3706350000.0,43.41999816894531,43.787498474121094,41.72999954223633,42.084999084472656,40.47396469116211,163690400.0
2018-03-28,7836.830078125,8122.89013671875,7809.169921875,7954.47998046875,7954.47998046875,4935289856.0,450.2909851074219,466.21099853515625,444.8609924316406,446.27899169921875,446.27899169921875,1514179968.0,2611.300048828125,2632.64990234375,2593.06005859375,2605.0,2605.0,3864500000.0,41.8125,42.505001068115234,41.29750061035156,41.619998931884766,40.02676010131836,166674000.0
2018-03-29,7979.06982421875,7994.330078125,7081.3798828125,7165.7001953125,7165.7001953125,6361229824.0,448.07501220703125,450.81298828125,385.81298828125,385.9679870605469,385.9679870605469,1970230016.0,2614.409912109375,2659.070068359375,2609.719970703125,2640.8701171875,2640.8701171875,3565990000.0,41.95249938964844,42.9375,41.724998474121094,41.94499969482422,40.33932876586914,153594000.0
2018-03-30,7171.4501953125,7276.66015625,6683.93017578125,6890.52001953125,6890.52001953125,6289509888.0,385.9049987792969,409.9289855957031,368.63299560546875,394.6449890136719,394.6449890136719,1878130048.0,,,,,,,,,,,,
2018-03-31,6892.47998046875,7207.85009765625,6863.52001953125,6973.52978515625,6973.52978515625,4553269760.0,395.0039978027344,418.4679870605469,392.9530029296875,396.4570007324219,396.4570007324219,1323920000.0,,,,,,,,,,,,
2018-04-01,7003.06005859375,7060.9501953125,6526.8701171875,6844.22998046875,6844.22998046875,4532100096.0,397.2539978027344,400.52801513671875,363.80499267578125,379.60699462890625,379.60699462890625,1256930048.0,,,,,,,,,,,,
2018-04-02,6844.85986328125,7135.47021484375,6816.580078125,7083.7998046875,7083.7998046875,4333440000.0,379.6990051269531,395.1709899902344,377.5929870605469,386.42498779296875,386.42498779296875,1102259968.0,2633.449951171875,2638.300048828125,2553.800048828125,2581.8798828125,2581.8798828125,3598520000.0,41.65999984741211,42.23500061035156,41.11750030517578,41.66999816894531,40.07485580444336,150347200.0
2018-04-03,7102.259765625,7530.93994140625,7072.490234375,7456.10986328125,7456.10986328125,5499700224.0,387.31201171875,418.9679870605469,383.5320129394531,416.89300537109375,416.89300537109375,1363399936.0,2592.169921875,2619.139892578125,2575.489990234375,2614.449951171875,2614.449951171875,3392810000.0,41.90999984741211,42.1875,41.220001220703125,42.09749984741211,40.485984802246094,121112000.0
2018-04-04,7456.41015625,7469.8798828125,6803.8798828125,6853.83984375,6853.83984375,4936000000.0,416.4849853515625,417.47198486328125,375.30999755859375,380.5429992675781,380.5429992675781,1287730048.0,2584.0400390625,2649.860107421875,2573.610107421875,2644.68994140625,2644.68994140625,3350340000.0,41.220001220703125,43.002498626708984,41.192501068115234,42.90250015258789,41.260169982910156,138422000.0
2018-04-05,6848.64990234375,6933.81982421875,6644.7998046875,6811.47021484375,6811.47021484375,5639320064.0,379.9469909667969,387.71600341796875,369.8160095214844,383.23199462890625,383.23199462890625,1210680064.0,2657.360107421875,2672.080078125,2649.580078125,2662.840087890625,2662.840087890625,3178970000.0,43.14500045776367,43.557498931884766,43.02000045776367,43.20000076293945,41.54627990722656,107732800.0
2018-04-06,6815.9599609375,6857.490234375,6575.0,6636.31982421875,6636.31982421875,3766810112.0,382.7309875488281,385.19500732421875,366.9110107421875,370.2850036621094,370.2850036621094,967105984.0,2645.820068359375,2656.8798828125,2586.27001953125,2604.469970703125,2604.469970703125,3299700000.0,42.74250030517578,43.119998931884766,42.04999923706055,42.095001220703125,40.48358917236328,140021200.0
2018-04-07,6630.509765625,7050.5400390625,6630.509765625,6911.08984375,6911.08984375,3976610048.0,370.3800048828125,393.0589904785156,369.9360046386719,385.3139953613281,385.3139953613281,951475008.0,,,,,,,,,,,,
2018-04-08,6919.97998046875,7111.56005859375,6919.97998046875,7023.52001953125,7023.52001953125,3652499968.0,385.7430114746094,402.5899963378906,385.60198974609375,400.50799560546875,400.50799560546875,948488000.0,,,,,,,,,,,,
2018-04-09,7044.31982421875,7178.10986328125,6661.990234375,6770.72998046875,6770.72998046875,4894060032.0,400.85699462890625,429.2510070800781,390.6099853515625,398.5260009765625,398.5260009765625,1478390016.0,2617.179931640625,2653.550048828125,2610.7900390625,2613.159912109375,2613.159912109375,3062960000.0,42.470001220703125,43.272499084472656,42.462501525878906,42.51250076293945,40.885101318359375,116070800.0
2018-04-10,6795.43994140625,6872.41015625,6704.14990234375,6834.759765625,6834.759765625,4272750080.0,399.4110107421875,415.88800048828125,393.8789978027344,414.2430114746094,414.2430114746094,1196000000.0,2638.409912109375,2665.449951171875,2635.780029296875,2656.8701171875,2656.8701171875,3543930000.0,43.25,43.5,42.88249969482422,43.3125,41.65447998046875,113634400.0
2018-04-11,6843.47021484375,6968.31982421875,6817.58984375,6968.31982421875,6968.31982421875,4641889792.0,415.02398681640625,430.5400085449219,412.47100830078125,430.5400085449219,430.5400085449219,1439040000.0,2643.889892578125,2661.429931640625,2639.25,2642.18994140625,2642.18994140625,3020760000.0,43.057498931884766,43.47999954223633,42.92499923706055,43.11000061035156,41.45972442626953,89726400.0
2018-04-12,6955.3798828125,7899.22998046875,6806.509765625,7889.25,7889.25,8906250240.0,430.1610107421875,493.0580139160156,417.4129943847656,492.9410095214844,492.9410095214844,2519360000.0,2653.830078125,2674.719970703125,2653.830078125,2663.989990234375,2663.989990234375,3021320000.0,43.352500915527344,43.75,43.2599983215332,43.53499984741211,41.868465423583984,91557200.0
2018-04-13,7901.08984375,8183.9599609375,7758.93017578125,7895.9599609375,7895.9599609375,7764460032.0,493.1600036621094,526.469970703125,482.65899658203125,492.7349853515625,492.7349853515625,2419249920.0,2676.89990234375,2680.260009765625,2645.050048828125,2656.300048828125,2656.300048828125,2960910000.0,43.69499969482422,43.959999084472656,43.462501525878906,43.682498931884766,42.01031494140625,100497200.0
2018-04-14,7874.669921875,8140.7099609375,7846.0,7986.240234375,7986.240234375,5191430144.0,492.5799865722656,512.0239868164062,488.27899169921875,501.4779968261719,501.4779968261719,1519079936.0,,,,,,,,,,,,
2018-04-15,7999.330078125,8338.419921875,7999.330078125,8329.1103515625,8329.1103515625,5244480000.0,502.8800048828125,531.7020263671875,502.8800048828125,531.7020263671875,531.7020263671875,1726089984.0,,,,,,,,,,,,
2018-04-16,8337.5703125,8371.150390625,7925.72998046875,8058.669921875,8058.669921875,5631309824.0,532.073974609375,534.197021484375,500.25,511.1470031738281,511.1470031738281,1758979968.0,2670.10009765625,2686.489990234375,2665.159912109375,2677.840087890625,2677.840087890625,3019700000.0,43.75749969482422,44.04750061035156,43.70750045776367,43.95500183105469,42.27238464355469,86313600.0
2018-04-17,8071.66015625,8285.9599609375,7881.72021484375,7902.08984375,7902.08984375,6900879872.0,511.1449890136719,518.031005859375,502.5639953613281,502.8940124511719,502.8940124511719,1760359936.0,2692.739990234375,2713.340087890625,2692.050048828125,2706.389892578125,2706.389892578125,3234360000.0,44.122501373291016,44.73500061035156,44.102500915527344,44.560001373291016,42.854217529296875,106421600.0
2018-04-18,7944.43017578125,8197.7998046875,7886.009765625,8163.419921875,8163.419921875,6529909760.0,503.3089904785156,525.0919799804688,503.0450134277344,524.7890014648438,524.7890014648438,1762940032.0,2710.110107421875,2717.489990234375,2703.6298828125,2708.639892578125,2708.639892578125,3383410000.0,44.45249938964844,44.70500183105469,44.220001220703125,44.459999084472656,42.7580451965332,83018000.0
2018-04-19,8159.27001953125,8298.6904296875,8138.77978515625,8294.3095703125,8294.3095703125,7063209984.0,524.0380249023438,567.8889770507812,523.2620239257812,567.8889770507812,567.8889770507812,2256869888.0,2701.159912109375,2702.840087890625,2681.89990234375,2693.1298828125,2693.1298828125,3349370000.0,43.439998626708984,43.84749984741211,43.165000915527344,43.20000076293945,41.54627990722656,139235200.0
2018-04-20,8286.8798828125,8880.23046875,8244.5400390625,8845.830078125,8845.830078125,8438110208.0,567.989013671875,618.7150268554688,560.2830200195312,615.718017578125,615.718017578125,2849469952.0,2692.56005859375,2693.93994140625,2660.610107421875,2670.139892578125,2670.139892578125,3388590000.0,42.650001525878906,42.80500030517578,41.35749816894531,41.43000030517578,39.84404373168945,261964400.0
2018-04-21,8848.7900390625,8997.5703125,8652.150390625,8895.580078125,8895.580078125,7548550144.0,616.0040283203125,621.8880004882812,578.5499877929688,605.39501953125,605.39501953125,2612460032.0,,,,,,,,,,,,
2018-04-22,8925.0595703125,9001.6396484375,8779.6103515625,8802.4599609375,8802.4599609375,6629899776.0,606.1190185546875,640.7670288085938,593.8690185546875,621.8599853515625,621.8599853515625,2426269952.0,,,,,,,,,,,,
2018-04-23,8794.3896484375,8958.5498046875,8788.8095703125,8930.8798828125,8930.8798828125,6925190144.0,621.198974609375,646.7000122070312,621.0349731445312,642.5479736328125,642.5479736328125,2386830080.0,2675.39990234375,2682.860107421875,2657.989990234375,2670.2900390625,2670.2900390625,3017480000.0,41.70750045776367,41.72999954223633,41.022499084472656,41.310001373291016,39.728633880615234,146062000.0
2018-04-24,8934.33984375,9732.6103515625,8927.830078125,9697.5,9697.5,10678800384.0,643.3980102539062,708.875,643.3980102539062,708.1580200195312,708.1580200195312,3581860096.0,2680.800048828125,2683.550048828125,2617.320068359375,2634.56005859375,2634.56005859375,3706740000.0,41.41749954223633,41.58250045776367,40.30500030517578,40.73500061035156,39.17565155029297,134768000.0
2018-04-25,9701.0302734375,9745.3203125,8799.83984375,8845.740234375,8845.740234375,11083100160.0,707.06201171875,707.06201171875,600.2119750976562,615.416015625,615.416015625,4216140032.0,2634.919921875,2645.300048828125,2612.669921875,2639.39990234375,2639.39990234375,3499440000.0,40.654998779296875,41.35499954223633,40.602500915527344,40.912498474121094,39.346343994140625,113528400.0
2018-04-26,8867.3203125,9281.509765625,8727.08984375,9281.509765625,9281.509765625,8970559488.0,618.0789794921875,663.1810302734375,604.0070190429688,662.8090209960938,662.8090209960938,2984009984.0,2651.64990234375,2676.47998046875,2647.159912109375,2666.93994140625,2666.93994140625,3665720000.0,41.029998779296875,41.432498931884766,40.842498779296875,41.05500030517578,39.4833984375,111852000.0
2018-04-27,9290.6298828125,9375.4697265625,8987.0498046875,8987.0498046875,8987.0498046875,7566289920.0,662.1090087890625,684.8679809570312,647.031982421875,647.031982421875,647.031982421875,2598129920.0,2675.469970703125,2677.35009765625,2659.010009765625,2669.909912109375,2669.909912109375,3219030000.0,41.0,41.08250045776367,40.157501220703125,40.58000183105469,39.02658462524414,142623200.0
2018-04-28,8939.26953125,9412.08984375,8931.990234375,9348.48046875,9348.48046875,7805479936.0,644.64599609375,691.4420166015625,644.64599609375,683.677978515625,683.677978515625,2496659968.0,,,,,,,,,,,,
2018-04-29,9346.41015625,9531.490234375,9193.7099609375,9419.080078125,9419.080078125,8853000192.0,683.9119873046875,697.7559814453125,670.5130004882812,688.8809814453125,688.8809814453125,2740559872.0,,,,,,,,,,,,
2018-04-30,9426.1103515625,9477.1396484375,9166.8095703125,9240.5498046875,9240.5498046875,8673920000.0,689.760986328125,694.4390258789062,666.1170043945312,669.9240112304688,669.9240112304688,2853100032.0,2682.510009765625,2682.8701171875,2648.0400390625,2648.050048828125,2648.050048828125,3734530000.0,40.532501220703125,41.814998626708984,40.459999084472656,41.314998626708984,39.73344039916992,169709600.0
2018-05-01,9251.4697265625,9255.8798828125,8891.0498046875,9119.009765625,9119.009765625,7713019904.0,670.4630126953125,674.4030151367188,637.5399780273438,673.6129760742188,673.6129760742188,2678960128.0,2642.9599609375,2655.27001953125,2625.409912109375,2654.800048828125,2654.800048828125,3559850000.0,41.602500915527344,42.29999923706055,41.317501068115234,42.275001525878906,40.656700134277344,214277600.0
2018-05-02,9104.599609375,9256.51953125,9015.1396484375,9235.919921875,9235.919921875,7558159872.0,674.0750122070312,688.8419799804688,667.4199829101562,687.1489868164062,687.1489868164062,2822269952.0,2654.239990234375,2660.8701171875,2631.699951171875,2635.669921875,2635.669921875,4010770000.0,43.807498931884766,44.4375,43.45000076293945,44.14250183105469,42.45270919799805,266157600.0
2018-05-03,9233.9697265625,9798.330078125,9188.150390625,9743.8603515625,9743.8603515625,10207299584.0,686.5910034179688,784.3410034179688,686.5910034179688,779.5430297851562,779.5430297851562,4210939904.0,2628.080078125,2637.139892578125,2594.6201171875,2629.72998046875,2629.72998046875,3851470000.0,43.970001220703125,44.375,43.61000061035156,44.22249984741211,42.52963638305664,136272800.0
2018-05-04,9695.5,9779.2001953125,9585.9599609375,9700.759765625,9700.759765625,8217829888.0,776.7750244140625,803.7459716796875,762.6320190429688,785.6240234375,785.6240234375,3533410048.0,2621.449951171875,2670.929931640625,2615.320068359375,2663.419921875,2663.419921875,3327220000.0,44.5625,46.0625,44.54249954223633,45.95750045776367,44.198219299316406,224805200.0
2018-05-05,9700.2802734375,9964.5,9695.1201171875,9858.150390625,9858.150390625,7651939840.0,784.5830078125,827.4550170898438,784.2369995117188,816.1199951171875,816.1199951171875,3035040000.0,,,,,,,,,,,,
2018-05-06,9845.3095703125,9940.1396484375,9465.25,9654.7998046875,9654.7998046875,7222280192.0,816.0880126953125,835.0570068359375,764.8829956054688,792.3109741210938,792.3109741210938,3105570048.0,,,,,,,,,,,,
2018-05-07,9645.669921875,9665.849609375,9231.5302734375,9373.009765625,9373.009765625,7394019840.0,793.3389892578125,795.7579956054688,710.177978515625,753.7249755859375,753.7249755859375,4316120064.0,2680.340087890625,2683.35009765625,2664.699951171875,2672.6298828125,2672.6298828125,3237960000.0,46.29499816894531,46.91749954223633,46.1875,46.290000915527344,44.51799774169922,169805600.0
2018-05-08,9380.8701171875,9462.75,9127.76953125,9234.8203125,9234.8203125,7415869952.0,755.0089721679688,774.2490234375,728.1290283203125,752.8569946289062,752.8569946289062,2920489984.0,2670.260009765625,2676.340087890625,2655.199951171875,2671.919921875,2671.919921875,3717570000.0,46.247501373291016,46.55500030517578,45.91749954223633,46.51250076293945,44.73198699951172,113611200.0
2018-05-09,9223.73046875,9374.759765625,9031.6201171875,9325.1796875,9325.1796875,7226890240.0,752.9019775390625,759.5289916992188,718.4719848632812,752.2750244140625,752.2750244140625,2877870080.0,2678.1201171875,2701.27001953125,2674.139892578125,2697.7900390625,2697.7900390625,3909500000.0,46.63750076293945,46.849998474121094,46.30500030517578,46.84000015258789,45.04694366455078,92844800.0
2018-05-10,9325.9599609375,9396.0400390625,9040.51953125,9043.9404296875,9043.9404296875,6906699776.0,752.5789794921875,766.7479858398438,726.6640014648438,727.2769775390625,727.2769775390625,2748950016.0,2705.02001953125,2726.110107421875,2704.5400390625,2723.070068359375,2723.070068359375,3333050000.0,46.935001373291016,47.592498779296875,46.912498474121094,47.5099983215332,45.69129180908203,111957200.0
2018-05-11,9052.9599609375,9052.9599609375,8394.4599609375,8441.490234375,8441.490234375,8488520192.0,727.0130004882812,736.9769897460938,669.8250122070312,679.5859985351562,679.5859985351562,3290080000.0,2722.699951171875,2732.860107421875,2717.449951171875,2727.719970703125,2727.719970703125,2862700000.0,47.372501373291016,47.51499938964844,46.86249923706055,47.147499084472656,45.51751708984375,104848800.0
2018-05-12,8441.4404296875,8664.8603515625,8223.5,8504.8896484375,8504.8896484375,6821380096.0,679.8770141601562,691.4110107421875,644.0659790039062,686.0479736328125,686.0479736328125,2668480000.0,,,,,,,,,,,,
2018-05-13,8515.490234375,8773.5498046875,8395.1201171875,8723.9404296875,8723.9404296875,5866379776.0,687.1749877929688,741.31201171875,675.3189697265625,733.4959716796875,733.4959716796875,2362500096.0,,,,,,,,,,,,
2018-05-14,8713.099609375,8881.1201171875,8367.9697265625,8716.7900390625,8716.7900390625,7364149760.0,732.7329711914062,742.1699829101562,695.7919921875,730.5490112304688,730.5490112304688,3005110016.0,2738.469970703125,2742.10009765625,2725.469970703125,2730.1298828125,2730.1298828125,2972660000.0,47.252498626708984,47.38249969482422,46.96500015258789,47.037498474121094,45.411319732666016,83115200.0
2018-05-15,8705.1904296875,8836.1904296875,8456.4501953125,8510.3798828125,8510.3798828125,6705710080.0,731.1430053710938,739.052001953125,700.9949951171875,708.8709716796875,708.8709716796875,2523069952.0,2718.590087890625,2718.590087890625,2701.909912109375,2711.449951171875,2711.449951171875,3290680000.0,46.69499969482422,46.76750183105469,46.275001525878906,46.61000061035156,44.998600006103516,94780800.0
2018-05-16,8504.41015625,8508.4296875,8175.490234375,8368.830078125,8368.830078125,6760220160.0,708.0869750976562,710.2000122070312,682.541015625,707.0499877929688,707.0499877929688,2476130048.0,2712.6201171875,2727.760009765625,2712.169921875,2722.4599609375,2722.4599609375,3202670000.0,46.51750183105469,47.1150016784668,46.5,47.04499816894531,45.41856002807617,76732400.0
2018-05-17,8370.0498046875,8445.5400390625,8054.1201171875,8094.31982421875,8094.31982421875,5862530048.0,708.718017578125,718.8330078125,668.833984375,672.656982421875,672.656982421875,2350619904.0,2719.7099609375,2731.9599609375,2711.360107421875,2720.1298828125,2720.1298828125,3475400000.0,47.0,47.227500915527344,46.59000015258789,46.747501373291016,45.13134765625,69176000.0
2018-05-18,8091.830078125,8274.1201171875,7974.81982421875,8250.9697265625,8250.9697265625,5764190208.0,672.1019897460938,695.031005859375,663.8090209960938,694.3670043945312,694.3670043945312,2305740032.0,2717.35009765625,2719.5,2709.179931640625,2712.969970703125,2712.969970703125,3368690000.0,46.79750061035156,46.95249938964844,46.532501220703125,46.57749938964844,44.96722412109375,73190800.0
2018-05-19,8255.73046875,8372.0595703125,8183.35009765625,8247.1796875,8247.1796875,4712399872.0,695.072021484375,715.5780029296875,686.791015625,696.530029296875,696.530029296875,2021549952.0,,,,,,,,,,,,
2018-05-20,8246.990234375,8562.41015625,8205.240234375,8513.25,8513.25,5191059968.0,697.9229736328125,723.7529907226562,692.6690063476562,715.3690185546875,715.3690185546875,2156910080.0,,,,,,,,,,,,
2018-05-21,8522.330078125,8557.51953125,8365.1201171875,8418.990234375,8418.990234375,5154990080.0,717.1929931640625,719.2780151367188,692.4940185546875,699.2219848632812,699.2219848632812,2005170048.0,2735.389892578125,2739.18994140625,2725.699951171875,2733.010009765625,2733.010009765625,3019890000.0,47.0,47.317501068115234,46.727500915527344,46.907501220703125,45.28582000732422,73603200.0
2018-05-22,8419.8701171875,8423.25,8004.580078125,8041.77978515625,8041.77978515625,5137010176.0,700.177978515625,700.9760131835938,644.0260009765625,647.7410278320312,647.7410278320312,2230469888.0,2738.340087890625,2742.239990234375,2721.8798828125,2724.43994140625,2724.43994140625,3366310000.0,47.095001220703125,47.220001220703125,46.69499969482422,46.790000915527344,45.17238235473633,60962800.0
2018-05-23,8037.080078125,8054.66015625,7507.8798828125,7557.81982421875,7557.81982421875,6491120128.0,646.6699829101562,651.635986328125,572.9520263671875,583.5850219726562,583.5850219726562,2995429888.0,2713.97998046875,2733.330078125,2709.5400390625,2733.2900390625,2733.2900390625,3326290000.0,46.587501525878906,47.125,46.439998626708984,47.09000015258789,45.46200942993164,80233600.0
2018-05-24,7561.1201171875,7738.60009765625,7331.14013671875,7587.33984375,7587.33984375,6049220096.0,584.5360107421875,610.8179931640625,557.2059936523438,601.7550048828125,601.7550048828125,2791099904.0,2730.93994140625,2731.969970703125,2707.3798828125,2727.760009765625,2727.760009765625,3256030000.0,47.192501068115234,47.209999084472656,46.5525016784668,47.037498474121094,45.411319732666016,92936000.0
2018-05-25,7592.2998046875,7659.14013671875,7392.64990234375,7480.14013671875,7480.14013671875,4867829760.0,602.1400146484375,617.1859741210938,575.6240234375,586.7340087890625,586.7340087890625,2110919936.0,2723.60009765625,2727.360107421875,2714.989990234375,2721.330078125,2721.330078125,2995260000.0,47.057498931884766,47.412498474121094,46.912498474121094,47.14500045776367,45.515106201171875,69844000.0
2018-05-26,7486.47998046875,7595.16015625,7349.1201171875,7355.8798828125,7355.8798828125,4051539968.0,587.426025390625,606.1749877929688,583.5120239257812,587.280029296875,587.280029296875,1694300032.0,,,,,,,,,,,,
2018-05-27,7362.080078125,7381.740234375,7270.9599609375,7368.22021484375,7368.22021484375,4056519936.0,588.52001953125,590.3280029296875,562.8660278320312,572.6680297851562,572.6680297851562,1788790016.0,,,,,,,,,,,,
2018-05-28,7371.31005859375,7419.0498046875,7100.89013671875,7135.990234375,7135.990234375,5040600064.0,573.0449829101562,576.0490112304688,512.552001953125,516.0360107421875,516.0360107421875,2356900096.0,,,,,,,,,,,,
2018-05-29,7129.4599609375,7526.419921875,7090.68017578125,7472.58984375,7472.58984375,5662660096.0,516.1480102539062,572.2639770507812,516.1480102539062,565.3880004882812,565.3880004882812,2330820096.0,2705.110107421875,2710.669921875,2676.81005859375,2689.860107421875,2689.860107421875,3736890000.0,46.900001525878906,47.1875,46.717498779296875,46.974998474121094,45.35097885131836,90056400.0
2018-05-30,7469.72998046875,7573.77001953125,7313.60009765625,7406.52001953125,7406.52001953125,4922540032.0,566.8300170898438,583.135986328125,545.4310302734375,559.5900268554688,559.5900268554688,2053970048.0,2702.429931640625,2729.340087890625,2702.429931640625,2724.010009765625,2724.010009765625,3561050000.0,46.93000030517578,47.0,46.69499969482422,46.875,45.254432678222656,74762000.0
2018-05-31,7406.14990234375,7608.89990234375,7361.1298828125,7494.169921875,7494.169921875,5127130112.0,558.4970092773438,585.5380249023438,557.0659790039062,577.64501953125,577.64501953125,1985040000.0,2720.97998046875,2722.5,2700.679931640625,2705.27001953125,2705.27001953125,4235370000.0,46.80500030517578,47.057498931884766,46.53499984741211,46.717498779296875,45.102378845214844,109931200.0
2018-06-01,7500.7001953125,7604.72998046875,7407.33984375,7541.4501953125,7541.4501953125,4921460224.0,578.6719970703125,589.093017578125,567.6649780273438,580.0430297851562,580.0430297851562,1945890048.0,2718.699951171875,2736.929931640625,2718.699951171875,2734.6201171875,2734.6201171875,3684130000.0,46.997501373291016,47.564998626708984,46.9375,47.560001373291016,45.91576385498047,93770000.0
2018-06-02,7536.72021484375,7695.830078125,7497.259765625,7643.4501953125,7643.4501953125,4939299840.0,580.4290161132812,597.0770263671875,577.322021484375,591.8079833984375,591.8079833984375,1880390016.0,,,,,,,,,,,,
2018-06-03,7632.08984375,7754.89013671875,7613.0400390625,7720.25,7720.25,4851760128.0,591.2589721679688,624.5130004882812,591.2589721679688,618.3289794921875,618.3289794921875,1832550016.0,,,,,,,,,,,,
2018-06-04,7722.52978515625,7753.81982421875,7474.0400390625,7514.47021484375,7514.47021484375,4993169920.0,619.43701171875,623.4290161132812,583.7470092773438,592.9849853515625,592.9849853515625,1903430016.0,2741.669921875,2749.159912109375,2740.5400390625,2746.8701171875,2746.8701171875,3376510000.0,47.90999984741211,48.35499954223633,47.837501525878906,47.95750045776367,46.29951477050781,105064800.0
2018-06-05,7500.89990234375,7643.22998046875,7397.0,7633.759765625,7633.759765625,4961739776.0,593.406005859375,611.3300170898438,580.9819946289062,609.302978515625,609.302978515625,1844269952.0,2748.4599609375,2752.610107421875,2739.510009765625,2748.800048828125,2748.800048828125,3517790000.0,48.26750183105469,48.48500061035156,48.09000015258789,48.32749938964844,46.65671920776367,86264000.0
